INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I162020520,03301,Verbal Disputes,VERBAL DISPUTE,C11,355,,2016-03-16 13:15:00,2016,3,Wednesday,13,Part Three,NEPONSET AVE,,,"(0.00000000, 0.00000000)"
I162020499,03301,Verbal Disputes,VERBAL DISPUTE,B2,330,,2016-03-16 12:40:00,2016,3,Wednesday,12,Part Three,BLUE HILL AVE,42.30638316,-71.08435635,"(42.30638316, -71.08435635)"
I162020474,03301,Verbal Disputes,VERBAL DISPUTE,B2,322,,2016-03-16 11:11:00,2016,3,Wednesday,11,Part Three,HOLBORN ST,42.31407167,-71.08010711,"(42.31407167, -71.08010711)"
I162020413,03301,Verbal Disputes,VERBAL DISPUTE,B3,409,,2016-03-16 07:34:00,2016,3,Wednesday,7,Part Three,IDAHO ST,42.27276385,-71.07630638,"(42.27276385, -71.07630638)"
I162020399,03301,Verbal Disputes,VERBAL DISPUTE,B2,258,,2016-03-16 05:01:00,2016,3,Wednesday,5,Part Three,COLUMBIA RD,42.31596900,-71.06625300,"(42.31596900, -71.06625300)"
I162020398,03301,Verbal Disputes,VERBAL DISPUTE,A1,120,,2016-03-16 04:25:00,2016,3,Wednesday,4,Part Three,ARLINGTON ST,42.35061995,-71.07009458,"(42.35061995, -71.07009458)"
I162020388,03301,Verbal Disputes,VERBAL DISPUTE,B2,909,,2016-03-16 02:32:00,2016,3,Wednesday,2,Part Three,RUGGLES ST,42.33445761,-71.08806100,"(42.33445761, -71.08806100)"
I162020345,03301,Verbal Disputes,VERBAL DISPUTE,C11,416,,2016-03-15 20:50:00,2016,3,Tuesday,20,Part Three,WASHINGTON ST,42.28164735,-71.07111848,"(42.28164735, -71.07111848)"
I162020282,03301,Verbal Disputes,VERBAL DISPUTE,E18,516,,2016-03-15 17:30:00,2016,3,Tuesday,17,Part Three,TRUMAN PKWY,42.25036323,-71.12175924,"(42.25036323, -71.12175924)"
I162020281,03301,Verbal Disputes,VERBAL DISPUTE,C11,342,,2016-03-15 17:18:00,2016,3,Tuesday,17,Part Three,LEVANT ST,42.30341896,-71.06955667,"(42.30341896, -71.06955667)"
I162020279,03301,Verbal Disputes,VERBAL DISPUTE,B2,304,,2016-03-15 17:22:00,2016,3,Tuesday,17,Part Three,WASHINGTON ST,42.31943966,-71.09467467,"(42.31943966, -71.09467467)"
I162020201,03301,Verbal Disputes,VERBAL DISPUTE,B3,447,,2016-03-15 12:51:00,2016,3,Tuesday,12,Part Three,NORWELL ST,42.29512751,-71.07820832,"(42.29512751, -71.07820832)"
I162020191,03301,Verbal Disputes,VERBAL DISPUTE,B2,329,,2016-03-15 13:02:00,2016,3,Tuesday,13,Part Three,COLUMBIA RD,42.30673444,-71.07712722,"(42.30673444, -71.07712722)"
I162020155,03301,Verbal Disputes,VERBAL DISPUTE,E18,502,,2016-03-15 10:41:00,2016,3,Tuesday,10,Part Three,BROOK ST,42.28411205,-71.11488033,"(42.28411205, -71.11488033)"
I162020151,03301,Verbal Disputes,VERBAL DISPUTE,C11,823,,2016-03-15 10:11:00,2016,3,Tuesday,10,Part Three,CUSHING AVE,42.31290014,-71.06131063,"(42.31290014, -71.06131063)"
I162020099,03301,Verbal Disputes,VERBAL DISPUTE,C11,402,,2016-03-15 05:23:00,2016,3,Tuesday,5,Part Three,FULLER ST,42.28248068,-71.06981187,"(42.28248068, -71.06981187)"
I162020089,03301,Verbal Disputes,VERBAL DISPUTE,D4,285,,2016-03-14 23:02:00,2016,3,Monday,23,Part Three,TREMONT ST,42.33698202,-71.08458699,"(42.33698202, -71.08458699)"
I162020073,03301,Verbal Disputes,VERBAL DISPUTE,B3,408,,2016-03-14 20:31:00,2016,3,Monday,20,Part Three,STURBRIDGE ST,42.27291355,-71.07456260,"(42.27291355, -71.07456260)"
I162020057,03301,Verbal Disputes,VERBAL DISPUTE,C11,244,,2016-03-14 19:55:00,2016,3,Monday,19,Part Three,MAYFIELD ST,42.31650496,-71.05803929,"(42.31650496, -71.05803929)"
I162020052,03301,Verbal Disputes,VERBAL DISPUTE,B2,329,,2016-03-14 19:30:00,2016,3,Monday,19,Part Three,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I162020048,03301,Verbal Disputes,VERBAL DISPUTE,E13,906,,2016-03-14 18:54:00,2016,3,Monday,18,Part Three,WALDEN ST,42.32561013,-71.10449956,"(42.32561013, -71.10449956)"
I162019978,03301,Verbal Disputes,VERBAL DISPUTE,A1,66,,2016-03-08 21:00:00,2016,3,Tuesday,21,Part Three,W CEDAR ST,42.36016976,-71.07005363,"(42.36016976, -71.07005363)"
I162019976,03301,Verbal Disputes,VERBAL DISPUTE,D14,938,,2016-03-14 15:13:00,2016,3,Monday,15,Part Three,JETTE CT,42.34682750,-71.14319087,"(42.34682750, -71.14319087)"
I162019936,03301,Verbal Disputes,VERBAL DISPUTE,C11,358,,2016-03-14 13:07:00,2016,3,Monday,13,Part Three,WALDECK ST,42.29881968,-71.06570084,"(42.29881968, -71.06570084)"
I162019826,03301,Verbal Disputes,VERBAL DISPUTE,B2,312,,2016-03-14 08:14:00,2016,3,Monday,8,Part Three,HOLWORTHY ST,42.31632131,-71.08923050,"(42.31632131, -71.08923050)"
I162019818,03301,Verbal Disputes,VERBAL DISPUTE,C11,340,,2016-03-14 06:44:00,2016,3,Monday,6,Part Three,POTOSI ST,42.30685410,-71.06469209,"(42.30685410, -71.06469209)"
I162019812,03301,Verbal Disputes,VERBAL DISPUTE,D14,800,,2016-03-14 05:27:00,2016,3,Monday,5,Part Three,ASHFORD ST,42.35454980,-71.12746278,"(42.35454980, -71.12746278)"
I162019791,03301,Verbal Disputes,VERBAL DISPUTE,E13,508,,2016-03-13 23:51:00,2016,3,Sunday,23,Part Three,SOUTHBOURNE RD,42.28981486,-71.11767828,"(42.28981486, -71.11767828)"
I162019790,03301,Verbal Disputes,VERBAL DISPUTE,A7,942,,2016-03-13 23:54:00,2016,3,Sunday,23,Part Three,WALDEMAR AVE,42.39348242,-71.01068177,"(42.39348242, -71.01068177)"
I162019785,03301,Verbal Disputes,VERBAL DISPUTE,C11,402,,2016-03-13 23:09:00,2016,3,Sunday,23,Part Three,BURT ST,42.28413536,-71.06957385,"(42.28413536, -71.06957385)"
I162019774,03301,Verbal Disputes,VERBAL DISPUTE,C11,357,,2016-03-13 22:22:00,2016,3,Sunday,22,Part Three,WASHINGTON ST,42.29855898,-71.07307742,"(42.29855898, -71.07307742)"
I162019751,03301,Verbal Disputes,VERBAL DISPUTE,C11,918,,2016-03-13 20:42:00,2016,3,Sunday,20,Part Three,SUMNER ST,42.31777605,-71.06197540,"(42.31777605, -71.06197540)"
I162019727,03301,Verbal Disputes,VERBAL DISPUTE,E18,480,,2016-03-13 19:21:00,2016,3,Sunday,19,Part Three,FAIRLAWN AVE,42.26788791,-71.10067012,"(42.26788791, -71.10067012)"
I162019673,03301,Verbal Disputes,VERBAL DISPUTE,C11,817,,2016-03-13 15:46:00,2016,3,Sunday,15,Part Three,DORCHESTER AVE,42.28792729,-71.06369698,"(42.28792729, -71.06369698)"
I162019658,03301,Verbal Disputes,VERBAL DISPUTE,C11,358,,2016-03-13 13:59:00,2016,3,Sunday,13,Part Three,WALDECK ST,42.29881968,-71.06570084,"(42.29881968, -71.06570084)"
I162019628,03301,Verbal Disputes,VERBAL DISPUTE,D4,157,,2016-03-13 12:30:00,2016,3,Sunday,12,Part Three,AGUADILLA ST,42.34116632,-71.07537694,"(42.34116632, -71.07537694)"
I162019593,03301,Verbal Disputes,VERBAL DISPUTE,D14,938,,2016-03-13 09:31:00,2016,3,Sunday,9,Part Three,FIDELIS WAY,42.34600287,-71.14387725,"(42.34600287, -71.14387725)"
I162019565,03301,Verbal Disputes,VERBAL DISPUTE,B3,565,,2016-03-13 04:22:00,2016,3,Sunday,4,Part Three,OSPREY WAY,42.29203320,-71.09399300,"(42.29203320, -71.09399300)"
I162019539,03301,Verbal Disputes,VERBAL DISPUTE,C11,935,,2016-03-13 01:21:00,2016,3,Sunday,1,Part Three,DORCHESTER AVE,42.27273548,-71.06792411,"(42.27273548, -71.06792411)"
I162019500,03301,Verbal Disputes,VERBAL DISPUTE,B2,325,,2016-03-12 22:18:00,2016,3,Saturday,22,Part Three,DEWEY ST,42.31652381,-71.07528756,"(42.31652381, -71.07528756)"
I162019460,03301,Verbal Disputes,VERBAL DISPUTE,A7,20,,2016-03-12 18:45:00,2016,3,Saturday,18,Part Three,CHELSEA ST,42.37638326,-71.03124103,"(42.37638326, -71.03124103)"
I162019459,03301,Verbal Disputes,VERBAL DISPUTE,B2,238,,2016-03-12 18:55:00,2016,3,Saturday,18,Part Three,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
I162019441,03301,Verbal Disputes,VERBAL DISPUTE,C11,395,,2016-03-12 17:49:00,2016,3,Saturday,17,Part Three,WARD ST,42.33511145,-71.09592156,"(42.33511145, -71.09592156)"
I162019427,03301,Verbal Disputes,VERBAL DISPUTE,D14,771,,2016-03-12 16:35:00,2016,3,Saturday,16,Part Three,WASHINGTON ST,42.34908210,-71.15301633,"(42.34908210, -71.15301633)"
I162019414,03301,Verbal Disputes,VERBAL DISPUTE,C11,817,,2016-03-12 16:16:00,2016,3,Saturday,16,Part Three,BANTON ST,42.28865167,-71.06415608,"(42.28865167, -71.06415608)"
I162019403,03301,Verbal Disputes,VERBAL DISPUTE,B2,308,,2016-03-12 16:25:00,2016,3,Saturday,16,Part Three,MUNROE ST,42.31857590,-71.08767243,"(42.31857590, -71.08767243)"
I162019376,03301,Verbal Disputes,VERBAL DISPUTE,B3,468,,2016-03-12 13:45:00,2016,3,Saturday,13,Part Three,WELLINGTON HILL ST,42.27965686,-71.09337672,"(42.27965686, -71.09337672)"
I162019340,03301,Verbal Disputes,VERBAL DISPUTE,B3,467,,2016-03-12 11:33:00,2016,3,Saturday,11,Part Three,WESTMORE RD,42.28469164,-71.09621548,"(42.28469164, -71.09621548)"
I162019333,03301,Verbal Disputes,VERBAL DISPUTE,C11,340,,2016-03-12 10:21:00,2016,3,Saturday,10,Part Three,POTOSI ST,42.30685410,-71.06469209,"(42.30685410, -71.06469209)"
I162019332,03301,Verbal Disputes,VERBAL DISPUTE,D14,939,,2016-03-12 11:58:00,2016,3,Saturday,11,Part Three,FANEUIL ST,42.35555336,-71.15274721,"(42.35555336, -71.15274721)"
I162019330,03301,Verbal Disputes,VERBAL DISPUTE,E5,563,,2016-03-12 11:46:00,2016,3,Saturday,11,Part Three,FAWNDALE RD,42.28906908,-71.12116753,"(42.28906908, -71.12116753)"
I162019285,03301,Verbal Disputes,VERBAL DISPUTE,C11,364,,2016-03-12 08:35:00,2016,3,Saturday,8,Part Three,CENTRE ST,42.29506405,-71.05672533,"(42.29506405, -71.05672533)"
I162019265,03301,Verbal Disputes,VERBAL DISPUTE,C11,338,,2016-03-12 03:38:00,2016,3,Saturday,3,Part Three,NAVILLUS TER,42.30998781,-71.06213111,"(42.30998781, -71.06213111)"
I162019243,03301,Verbal Disputes,VERBAL DISPUTE,C11,363,,2016-03-12 02:09:00,2016,3,Saturday,2,Part Three,WHITTEN ST,42.29375500,-71.05789109,"(42.29375500, -71.05789109)"
I162019227,03301,Verbal Disputes,VERBAL DISPUTE,E5,550,,2016-03-12 00:29:00,2016,3,Saturday,0,Part Three,HIGHCREST TER,42.27417161,-71.13745025,"(42.27417161, -71.13745025)"
I162019211,03301,Verbal Disputes,VERBAL DISPUTE,C11,396,,2016-03-11 23:00:00,2016,3,Friday,23,Part Three,SANTUIT ST,42.29042439,-71.06380740,"(42.29042439, -71.06380740)"
I162019203,03301,Verbal Disputes,VERBAL DISPUTE,D14,793,,2016-03-11 22:27:00,2016,3,Friday,22,Part Three,BRAINERD RD,42.34832396,-71.13187676,"(42.34832396, -71.13187676)"
I162019188,03301,Verbal Disputes,VERBAL DISPUTE,B2,294,,2016-03-11 21:20:00,2016,3,Friday,21,Part Three,REGENT ST,42.32458564,-71.08580979,"(42.32458564, -71.08580979)"
I162019142,03301,Verbal Disputes,VERBAL DISPUTE,B2,295,,2016-03-11 15:02:00,2016,3,Friday,15,Part Three,DABNEY ST,42.32451689,-71.08377030,"(42.32451689, -71.08377030)"
I162019071,03301,Verbal Disputes,VERBAL DISPUTE,B3,944,,2016-03-11 13:41:00,2016,3,Friday,13,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I162019035,03301,Verbal Disputes,VERBAL DISPUTE,D4,271,,2016-03-11 10:43:00,2016,3,Friday,10,Part Three,NORTHAMPTON ST,42.33523404,-71.07670603,"(42.33523404, -71.07670603)"
I162019011,03301,Verbal Disputes,VERBAL DISPUTE,D4,170,,2016-03-11 09:13:00,2016,3,Friday,9,Part Three,WASHINGTON ST,42.33675016,-71.07662788,"(42.33675016, -71.07662788)"
I162018985,03301,Verbal Disputes,VERBAL DISPUTE,B2,281,,2016-03-11 06:49:00,2016,3,Friday,6,Part Three,DUDLEY ST,42.32851131,-71.07962259,"(42.32851131, -71.07962259)"
I162018982,03301,Verbal Disputes,VERBAL DISPUTE,D14,756,,2016-03-11 06:58:00,2016,3,Friday,6,Part Three,CHAMPNEY ST,42.35241230,-71.16878833,"(42.35241230, -71.16878833)"
I162018973,03301,Verbal Disputes,VERBAL DISPUTE,B2,313,,2016-03-11 03:44:00,2016,3,Friday,3,Part Three,WABON ST,42.31441222,-71.08530390,"(42.31441222, -71.08530390)"
I162018947,03301,Verbal Disputes,VERBAL DISPUTE,B2,297,,2016-03-10 23:10:00,2016,3,Thursday,23,Part Three,KENSINGTON PARK,42.32224255,-71.08277356,"(42.32224255, -71.08277356)"
I162018943,03301,Verbal Disputes,VERBAL DISPUTE,B3,469,,2016-03-10 22:15:00,2016,3,Thursday,22,Part Three,MATTAPAN ST,42.27842719,-71.09637125,"(42.27842719, -71.09637125)"
I162018928,03301,Verbal Disputes,VERBAL DISPUTE,A7,34,,2016-03-10 20:39:00,2016,3,Thursday,20,Part Three,WEBSTER AVE,42.36653980,-71.03548437,"(42.36653980, -71.03548437)"
I162018860,03301,Verbal Disputes,VERBAL DISPUTE,B3,444,,2016-03-10 15:51:00,2016,3,Thursday,15,Part Three,BLUE HILL AVE,42.29792661,-71.08689609,"(42.29792661, -71.08689609)"
I162018816,03301,Verbal Disputes,VERBAL DISPUTE,A7,824,,2016-03-10 13:46:00,2016,3,Thursday,13,Part Three,LEXINGTON ST,42.37907259,-71.03386728,"(42.37907259, -71.03386728)"
I162018781,03301,Verbal Disputes,VERBAL DISPUTE,C11,416,,2016-03-10 11:27:00,2016,3,Thursday,11,Part Three,WASHINGTON ST,42.28096173,-71.07080703,"(42.28096173, -71.07080703)"
I162018766,03301,Verbal Disputes,VERBAL DISPUTE,B2,322,,2016-03-10 11:02:00,2016,3,Thursday,11,Part Three,WARREN ST,42.31503085,-71.08344018,"(42.31503085, -71.08344018)"
I162018715,03301,Verbal Disputes,VERBAL DISPUTE,B2,308,,2016-03-10 08:17:00,2016,3,Thursday,8,Part Three,WALNUT AVE,42.32031741,-71.08732302,"(42.32031741, -71.08732302)"
I162018710,03301,Verbal Disputes,VERBAL DISPUTE,A7,824,,2016-03-10 07:12:00,2016,3,Thursday,7,Part Three,LEXINGTON ST,42.37907259,-71.03386728,"(42.37907259, -71.03386728)"
I162018679,03301,Verbal Disputes,VERBAL DISPUTE,A15,900,,2016-03-10 00:42:00,2016,3,Thursday,0,Part Three,MONUMENT ST,42.37932087,-71.05914440,"(42.37932087, -71.05914440)"
I162018673,03301,Verbal Disputes,VERBAL DISPUTE,C11,235,,2016-03-10 00:14:00,2016,3,Thursday,0,Part Three,CARSON ST,42.31975730,-71.05428941,"(42.31975730, -71.05428941)"
I162018655,03301,Verbal Disputes,VERBAL DISPUTE,D14,792,,2016-03-09 22:27:00,2016,3,Wednesday,22,Part Three,COMMONWEALTH CT,42.34614027,-71.14003692,"(42.34614027, -71.14003692)"
I162018632,03301,Verbal Disputes,VERBAL DISPUTE,C11,817,,2016-03-09 21:08:00,2016,3,Wednesday,21,Part Three,TALBOT AVE,42.28863812,-71.06631579,"(42.28863812, -71.06631579)"
I162018612,03301,Verbal Disputes,VERBAL DISPUTE,B3,439,,2016-03-09 18:36:00,2016,3,Wednesday,18,Part Three,BERNARD ST,42.29127678,-71.07920676,"(42.29127678, -71.07920676)"
I162018548,03301,Verbal Disputes,VERBAL DISPUTE,D14,792,,2016-03-09 15:43:03,2016,3,Wednesday,15,Part Three,COMMONWEALTH CT,42.34614027,-71.14003692,"(42.34614027, -71.14003692)"
I162018537,03301,Verbal Disputes,VERBAL DISPUTE,E5,822,,2016-03-09 15:16:00,2016,3,Wednesday,15,Part Three,GEORGETOWNE DR,42.25661385,-71.14449037,"(42.25661385, -71.14449037)"
I162018442,03301,Verbal Disputes,VERBAL DISPUTE,C11,364,,2016-03-09 07:55:00,2016,3,Wednesday,7,Part Three,CENTRE ST,42.29451627,-71.05875403,"(42.29451627, -71.05875403)"
I162018398,03301,Verbal Disputes,VERBAL DISPUTE,B3,425,,2016-03-09 01:33:00,2016,3,Wednesday,1,Part Three,FAUNCE RD,42.27160603,-71.09045552,"(42.27160603, -71.09045552)"
I162018390,03301,Verbal Disputes,VERBAL DISPUTE,A7,33,,2016-03-08 23:32:00,2016,3,Tuesday,23,Part Three,COTTAGE ST,42.36802589,-71.03499440,"(42.36802589, -71.03499440)"
I162018365,03301,Verbal Disputes,VERBAL DISPUTE,E18,489,,2016-03-08 21:01:00,2016,3,Tuesday,21,Part Three,OAKWOOD ST,42.26830566,-71.10955247,"(42.26830566, -71.10955247)"
I162018359,03301,Verbal Disputes,VERBAL DISPUTE,C11,460,,2016-03-08 20:15:00,2016,3,Tuesday,20,Part Three,STRATHCONA RD,42.30521091,-71.07930130,"(42.30521091, -71.07930130)"
I162018325,03301,Verbal Disputes,VERBAL DISPUTE,E13,651,,2016-03-08 17:47:00,2016,3,Tuesday,17,Part Three,SPALDING ST,42.30363157,-71.11339347,"(42.30363157, -71.11339347)"
I162018312,03301,Verbal Disputes,VERBAL DISPUTE,C6,915,,2016-03-08 17:44:00,2016,3,Tuesday,17,Part Three,PATTERSON WAY,42.33042505,-71.05237796,"(42.33042505, -71.05237796)"
I162018304,03301,Verbal Disputes,VERBAL DISPUTE,B3,433,,2016-03-08 17:21:00,2016,3,Tuesday,17,Part Three,NELSON ST,42.28267661,-71.08283064,"(42.28267661, -71.08283064)"
I162018225,03301,Verbal Disputes,VERBAL DISPUTE,C11,335,,2016-03-08 12:30:00,2016,3,Tuesday,12,Part Three,BARRY ST,42.30870401,-71.06844484,"(42.30870401, -71.06844484)"
I162018200,03301,Verbal Disputes,VERBAL DISPUTE,C11,357,,2016-03-08 11:44:00,2016,3,Tuesday,11,Part Three,BLOOMFIELD ST,42.29910777,-71.06829572,"(42.29910777, -71.06829572)"
I162018162,03301,Verbal Disputes,VERBAL DISPUTE,B2,325,,2016-03-08 09:36:00,2016,3,Tuesday,9,Part Three,WOODCLIFF ST,42.31610241,-71.07756199,"(42.31610241, -71.07756199)"
I162018106,03301,Verbal Disputes,VERBAL DISPUTE,B2,261,,2016-03-08 00:08:00,2016,3,Tuesday,0,Part Three,JULIAN ST,42.31894677,-71.07452770,"(42.31894677, -71.07452770)"
I162018101,03301,Verbal Disputes,VERBAL DISPUTE,B2,237,,2016-03-07 23:28:00,2016,3,Monday,23,Part Three,HUMPHREYS ST,42.32038054,-71.06562780,"(42.32038054, -71.06562780)"
I162018041,03301,Verbal Disputes,VERBAL DISPUTE,B3,417,,2016-03-07 18:41:00,2016,3,Monday,18,Part Three,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I162017956,03301,Verbal Disputes,VERBAL DISPUTE,D14,751,,2016-03-07 14:50:00,2016,3,Monday,14,Part Three,LAKE SHORE RD,42.34379826,-71.16560344,"(42.34379826, -71.16560344)"
I162017934,03301,Verbal Disputes,VERBAL DISPUTE,C11,340,,2016-03-07 14:12:00,2016,3,Monday,14,Part Three,MOUNT IDA RD,42.30629091,-71.06512497,"(42.30629091, -71.06512497)"
I162017869,03301,Verbal Disputes,VERBAL DISPUTE,B3,418,,2016-03-07 08:45:00,2016,3,Monday,8,Part Three,MILTON AVE,42.28272786,-71.07619199,"(42.28272786, -71.07619199)"
I162017867,03301,Verbal Disputes,VERBAL DISPUTE,E18,485,,2016-03-07 09:15:14,2016,3,Monday,9,Part Three,THORN ST,42.26388758,-71.10362718,"(42.26388758, -71.10362718)"
I162017812,03301,Verbal Disputes,VERBAL DISPUTE,D4,617,,2016-03-06 15:00:00,2016,3,Sunday,15,Part Three,HUNTINGTON AVE,42.33860282,-71.09355306,"(42.33860282, -71.09355306)"
I162017806,03301,Verbal Disputes,VERBAL DISPUTE,C11,333,,2016-03-06 23:15:00,2016,3,Sunday,23,Part Three,HAMILTON ST,42.30964232,-71.07164922,"(42.30964232, -71.07164922)"
I162017799,03301,Verbal Disputes,VERBAL DISPUTE,D4,271,,2016-03-06 22:06:00,2016,3,Sunday,22,Part Three,NORTHAMPTON ST,42.33523404,-71.07670603,"(42.33523404, -71.07670603)"
I162017789,03301,Verbal Disputes,VERBAL DISPUTE,C11,392,,2016-03-06 21:28:00,2016,3,Sunday,21,Part Three,HELENA RD,42.28662057,-71.05554762,"(42.28662057, -71.05554762)"
I162017788,03301,Verbal Disputes,VERBAL DISPUTE,C11,342,,2016-03-06 21:34:00,2016,3,Sunday,21,Part Three,HOMES AVE,42.30288397,-71.06918798,"(42.30288397, -71.06918798)"
I162017774,03301,Verbal Disputes,VERBAL DISPUTE,B3,465,,2016-03-06 21:05:00,2016,3,Sunday,21,Part Three,WILCOCK ST,42.28688930,-71.09222991,"(42.28688930, -71.09222991)"
I162017726,03301,Verbal Disputes,VERBAL DISPUTE,B2,305,,2016-03-06 16:55:00,2016,3,Sunday,16,Part Three,MAYFAIR ST,42.32018388,-71.09050016,"(42.32018388, -71.09050016)"
I162017687,03301,Verbal Disputes,VERBAL DISPUTE,B3,416,,2016-03-06 13:59:00,2016,3,Sunday,13,Part Three,FAIRMOUNT ST,42.28104853,-71.07206440,"(42.28104853, -71.07206440)"
I162017685,03301,Verbal Disputes,VERBAL DISPUTE,B3,432,,2016-03-06 14:19:00,2016,3,Sunday,14,Part Three,WOODROW AVE,42.28712049,-71.08421139,"(42.28712049, -71.08421139)"
I162017678,03301,Verbal Disputes,VERBAL DISPUTE,C11,242,,2016-03-06 13:42:00,2016,3,Sunday,13,Part Three,BAKERSFIELD ST,42.31674327,-71.06104741,"(42.31674327, -71.06104741)"
I162017666,03301,Verbal Disputes,VERBAL DISPUTE,B3,428,,2016-03-06 13:11:00,2016,3,Sunday,13,Part Three,WOOLSON ST,42.28152196,-71.09008408,"(42.28152196, -71.09008408)"
I162017631,03301,Verbal Disputes,VERBAL DISPUTE,D4,161,,2016-03-06 09:58:00,2016,3,Sunday,9,Part Three,TREMONT ST,42.34590300,-71.06946322,"(42.34590300, -71.06946322)"
I162017587,03301,Verbal Disputes,VERBAL DISPUTE,C6,936,,2016-03-06 02:07:00,2016,3,Sunday,2,Part Three,W BROADWAY,42.33930416,-71.05160423,"(42.33930416, -71.05160423)"
I162017559,03301,Verbal Disputes,VERBAL DISPUTE,B2,296,,2016-03-05 23:15:00,2016,3,Saturday,23,Part Three,ROCKVILLE PARK,42.32496878,-71.08238344,"(42.32496878, -71.08238344)"
I162017535,03301,Verbal Disputes,VERBAL DISPUTE,C11,416,,2016-03-05 20:48:00,2016,3,Saturday,20,Part Three,WASHINGTON ST,42.28096173,-71.07080703,"(42.28096173, -71.07080703)"
I162017445,03301,Verbal Disputes,VERBAL DISPUTE,D4,270,,2016-03-05 14:16:00,2016,3,Saturday,14,Part Three,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.33395125, -71.07538939)"
I162017444,03301,Verbal Disputes,VERBAL DISPUTE,E5,557,,2016-03-05 14:09:00,2016,3,Saturday,14,Part Three,POPLAR ST,42.28175144,-71.12708183,"(42.28175144, -71.12708183)"
I162017369,03301,Verbal Disputes,VERBAL DISPUTE,B2,296,,2016-03-05 06:34:00,2016,3,Saturday,6,Part Three,WARREN ST,42.32221645,-71.08206723,"(42.32221645, -71.08206723)"
I162017328,03301,Verbal Disputes,VERBAL DISPUTE,B2,602,,2016-03-05 00:17:00,2016,3,Saturday,0,Part Three,BRAGDON ST,42.31888243,-71.09929423,"(42.31888243, -71.09929423)"
I162017325,03301,Verbal Disputes,VERBAL DISPUTE,D14,771,,2016-03-04 23:48:00,2016,3,Friday,23,Part Three,DIGHTON ST,42.34790953,-71.15508957,"(42.34790953, -71.15508957)"
I162017316,03301,Verbal Disputes,VERBAL DISPUTE,B2,317,,2016-03-04 22:55:00,2016,3,Friday,22,Part Three,HUMBOLDT AVE,42.31226446,-71.09020559,"(42.31226446, -71.09020559)"
I162017306,03301,Verbal Disputes,VERBAL DISPUTE,C11,393,,2016-03-04 22:32:00,2016,3,Friday,22,Part Three,WRENTHAM ST,42.28832861,-71.05938355,"(42.28832861, -71.05938355)"
I162017291,03301,Verbal Disputes,VERBAL DISPUTE,C11,392,,2016-03-04 20:50:00,2016,3,Friday,20,Part Three,ASHMONT ST,42.28741228,-71.05793993,"(42.28741228, -71.05793993)"
I162017285,03301,Verbal Disputes,VERBAL DISPUTE,C11,387,,2016-03-04 19:27:00,2016,3,Friday,19,Part Three,BUTLER ST,42.27194390,-71.06253785,"(42.27194390, -71.06253785)"
I162017279,03301,Verbal Disputes,VERBAL DISPUTE,B2,909,,2016-03-04 19:32:00,2016,3,Friday,19,Part Three,TREMONT ST,42.33467050,-71.08893400,"(42.33467050, -71.08893400)"
I162017269,03301,Verbal Disputes,VERBAL DISPUTE,B3,454,,2016-03-04 19:06:00,2016,3,Friday,19,Part Three,RIPLEY RD,42.29926303,-71.07626513,"(42.29926303, -71.07626513)"
I162017243,03301,Verbal Disputes,VERBAL DISPUTE,E18,481,,2016-03-04 17:49:00,2016,3,Friday,17,Part Three,ROSEWOOD ST,42.26761320,-71.09848676,"(42.26761320, -71.09848676)"
I162017231,03301,Verbal Disputes,VERBAL DISPUTE,B2,265,,2016-03-04 16:25:00,2016,3,Friday,16,Part Three,MORELAND ST,42.32306313,-71.07709875,"(42.32306313, -71.07709875)"
I162017180,03301,Verbal Disputes,VERBAL DISPUTE,E13,912,,2016-03-04 13:16:00,2016,3,Friday,13,Part Three,PARKER ST,42.32469443,-71.10087902,"(42.32469443, -71.10087902)"
I162017121,03301,Verbal Disputes,VERBAL DISPUTE,C6,186,,2016-03-04 09:26:00,2016,3,Friday,9,Part Three,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)"
I162017109,03301,Verbal Disputes,VERBAL DISPUTE,B2,287,,2016-03-04 08:30:00,2016,3,Friday,8,Part Three,RUGGLES ST,42.33295170,-71.08544548,"(42.33295170, -71.08544548)"
I162017096,03301,Verbal Disputes,VERBAL DISPUTE,E5,941,,2016-03-04 06:59:00,2016,3,Friday,6,Part Three,BROOKWAY TER,42.29066443,-71.11984079,"(42.29066443, -71.11984079)"
I162017090,03301,Verbal Disputes,VERBAL DISPUTE,B3,416,,2016-03-04 06:09:00,2016,3,Friday,6,Part Three,FAIRMOUNT ST,42.28104853,-71.07206440,"(42.28104853, -71.07206440)"
I162017022,03301,Verbal Disputes,VERBAL DISPUTE,B3,944,,2016-03-03 20:20:00,2016,3,Thursday,20,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
